date,0.txt,1.txt,2.txt,3.txt,4.txt,5.txt,6.txt,7.txt,8.txt,230410_Compiled_0.csv
18-04-2018,25.39,12.02,24.14,6.84,24.21,26.06,24.05,,,142.71
19-04-2018,30.24,9.19,9.66,4.42,24.21,25.49,,,,103.21
20-04-2018,34.73,4.74,38.23,9.29,26.28,46.01,6.24,,,165.52
21-04-2018,26.88,37.46,56.55,52.33,30.08,38.1,,,290.12,531.52
22-04-2018,44.92,11.81,25.01,6.63,57.19,47.5,,,,193.06
23-04-2018,28.9,12.35,22.52,,15.98,26.46,,,350.77,456.98
24-04-2018,28.6,24.49,27.66,17.44,29.6,41.48,,,,169.27
25-04-2018,34.99,13.82,5.56,,20.07,36.42,,,,110.86
26-04-2018,33.98,10.19,20.16,,27.22,39.4,,,,130.95
27-04-2018,27.4,,21.92,3.84,18.11,26.91,13.32,,,111.5
28-04-2018,35.8,27.32,24.64,3.1,20.78,43.02,,,,154.66
29-04-2018,34.18,10.14,18.12,2.64,30.57,52.75,,,,148.4
30-04-2018,38.81,9.28,22.91,9.35,32.8,32.59,,,,145.74
01-05-2018,23.74,4.07,8.16,3.49,23.28,36.22,,,,98.96
02-05-2018,28.16,15.35,10.88,,32.26,35.79,,18.69,,141.13
03-05-2018,25.38,12.23,14.04,1.86,24.34,40.48,7.17,,,125.5
04-05-2018,25.84,5.29,25.4,3.64,24.16,42.1,13.64,,,140.07
05-05-2018,36.97,3.63,20.28,,33.29,33.51,,,,127.68
06-05-2018,35.2,13.11,8.69,6,32.1,40.49,,,,135.59
07-05-2018,23.42,,14.15,,12.7,26.12,,10.93,,87.32
08-05-2018,22.24,8.12,10.88,2.92,15.99,30.41,,,,90.56
09-05-2018,27.34,,9.06,,12.92,27.14,,,,76.46
10-05-2018,26.52,11.09,4.3,7.52,19.64,26.66,10.29,12.56,65.42,184
11-05-2018,21.88,15.79,12,13.76,25.96,26.64,,18.76,,134.79
12-05-2018,32.84,,12.4,,14.78,33.32,,,,93.34
13-05-2018,24.74,12.75,15.26,2.84,17.68,31.7,10.58,,,115.55
14-05-2018,27.8,7.65,6.61,,15.43,27.92,11.54,,,96.95
15-05-2018,23.17,5.59,18.62,,14.98,20.79,11.61,18.05,,112.81
16-05-2018,22.01,,14.33,2.44,22.54,29.67,,,61.83,152.82
17-05-2018,18.84,,4.87,2.45,19.68,20.99,,,,66.83
18-05-2018,17.78,11.08,10,,16.23,30,,,,85.09
19-05-2018,18.59,7.56,14.85,6.7,18.38,37.42,,,,103.5
20-05-2018,32.95,2.88,32.76,,27.82,55.61,11.56,18.08,,181.66
21-05-2018,25.69,6.7,20.78,,19.89,31.16,,18.1,61.81,184.13
22-05-2018,18.63,7.11,21.47,2.54,25.19,27.1,11.6,18.68,,132.32
23-05-2018,25.31,7.12,7.45,2.64,19.63,31.02,11.54,,,104.71
24-05-2018,10.86,,11.82,,18.77,19.82,,,,61.27
25-05-2018,23.24,3.58,14.27,6.17,14.56,26.27,11.76,,134.54,234.39
26-05-2018,25.88,7.3,8.51,,15.46,31.89,,,,89.04
27-05-2018,26.08,3,15.46,5.09,18.05,25.72,,21.87,,115.27
28-05-2018,21.18,6.79,15.16,2.62,17.16,24.4,,9.67,,96.98
29-05-2018,29.13,3.77,1.87,2.63,19.02,19.23,,,,75.65
30-05-2018,18.73,,17.86,,14.17,22.18,,,,72.94
31-05-2018,15.41,10.35,9.18,2.9,17.39,21.09,11.81,,,88.13
01-06-2018,20.76,6.94,16.4,2.94,9.66,19.44,12.57,,,88.71
02-06-2018,22.64,7.21,15.27,2.94,11.41,21.98,,,,81.45
03-06-2018,23.05,11.32,11.22,5.28,9.53,24.62,,,,85.02
04-06-2018,20.79,7.18,17.52,1.13,19.11,28.11,,,,93.84
05-06-2018,21.81,14.7,14.35,5.23,25.16,26.74,,,,107.99
06-06-2018,26.4,,12.92,3.01,15.98,14.46,,,,72.77
07-06-2018,18.48,6.57,2.17,,14.95,22.2,,,,64.37
08-06-2018,18.62,7.93,20.32,2.6,20.94,27.21,,,,97.62
09-06-2018,29.09,10.25,9.55,,15.1,21.94,,,,85.93
10-06-2018,19.38,,10.98,,14.34,16.71,,10.96,,72.37
11-06-2018,16.77,,8.12,4.41,12.62,16.43,,15.51,,73.86
12-06-2018,20.33,6.72,18.23,,19.36,21.9,,,,86.54
13-06-2018,27.55,6.3,14.5,,20.25,26.71,,16.76,,112.07
14-06-2018,36.52,13.1,18.54,2.15,18.38,42.44,,,,131.13
15-06-2018,35.83,7.11,26.54,6.47,16.14,38.18,,16.43,,146.7
16-06-2018,23.15,10.47,10.68,4.07,22.27,43.44,,,,114.08
17-06-2018,29.28,14.19,15.12,5.44,24.75,30.29,7.45,,,126.52
18-06-2018,23.94,3.61,15.56,,27.86,40.42,11.77,,,123.16
19-06-2018,26.2,17.06,23.21,2.78,18.4,31.02,,21.82,,140.49
20-06-2018,25.73,14.96,19.93,,16.4,23.86,,,,100.88
21-06-2018,37.48,8.42,26.54,,25.86,46.25,,,,144.55
22-06-2018,49.36,7.32,21.63,2.41,33.15,64.35,,,,178.22
23-06-2018,34.98,9.35,16.64,5.09,23.79,32.52,,8.8,,131.17
24-06-2018,29.74,2.53,25.54,1.92,23.14,46.66,,,,129.53
25-06-2018,33.28,15.35,27.58,6.12,16.78,38.3,23.53,9.66,,170.6
26-06-2018,28.91,14.12,17.52,7.46,22.78,42.28,35.44,12.78,79.03,260.32
27-06-2018,27.61,4.2,19.59,,12.74,30.78,,,,94.92
28-06-2018,26.32,6.67,19.57,6.82,16.98,32.13,,,,108.49
29-06-2018,38.48,8.2,28.41,3.72,23.41,48.56,11.67,,80.84,243.29
30-06-2018,21.84,3.03,13.48,3.59,15.42,29.09,7.53,,,93.98
01-07-2018,27.73,6.81,25.75,,27.82,41.8,,,,129.91
02-07-2018,25.81,7.56,17.16,1.94,16.6,35.34,11.86,,84.12,200.39
03-07-2018,34.71,3.78,20.28,3.61,24.44,39.59,,,,126.41
04-07-2018,34.37,10.64,24.17,9.12,32.45,52.09,,,,162.84
05-07-2018,37.36,,31.08,4.14,27.37,39.12,12.17,,,151.24
06-07-2018,30.78,,17.9,,27.55,47.68,,,,123.91
07-07-2018,27.34,6.08,20.42,2.49,19.08,38.56,,8.72,,122.69
08-07-2018,44.74,21.7,55.34,12.6,29.88,52.76,10.94,,122.48,350.44
09-07-2018,40.98,12.69,35.88,2.52,25.92,57.25,,,,175.24
10-07-2018,39.42,20.6,42.41,7.73,44.83,60.24,10.22,11.19,,236.64
11-07-2018,40.23,7.86,45.22,2.66,31.72,62.62,12.29,,,202.6
12-07-2018,33.56,11.06,29.98,5.31,28.88,43.66,,33.14,,185.59
13-07-2018,41.1,8.31,7.03,4.03,19.24,42.74,13.23,12.72,,148.4
14-07-2018,35.48,8.35,30.25,,31.2,34.24,,12.72,,152.24
15-07-2018,51.48,3.87,24.91,6.64,27.26,56.1,24.18,,,194.44
16-07-2018,38.12,3.88,32.5,4.7,36.29,40.99,,,,156.48
17-07-2018,42.62,3.87,22.49,2.22,36.74,58.04,,14.51,,180.49
18-07-2018,47.61,7.79,16.67,2.08,22.7,42.5,,,,139.35
19-07-2018,47.44,3.9,26.66,8.37,32.28,59.25,11.73,,,189.63
20-07-2018,40.13,7.79,22.82,7.29,29.66,74.18,,,,181.87
21-07-2018,34.74,14.63,25.28,2.29,17.88,33.58,,,,128.4
22-07-2018,33.13,11.22,15.32,6.88,15.32,52.42,11.8,,,146.09
23-07-2018,42.75,7.87,21.51,,30.25,31.56,,,,133.94
24-07-2018,42.24,12.09,33.13,10.42,41.02,39.42,,,,178.32
25-07-2018,67.82,12.03,43.21,4.39,30.48,55.81,24.54,,,238.28
26-07-2018,46.41,12.83,24.78,,21.04,40.7,37.69,,,183.45
27-07-2018,43.24,6.99,17.04,2.72,23.4,41.21,,,,134.6
28-07-2018,40.7,11.12,18.22,8.13,23.98,33.18,13.51,9.66,,158.5
29-07-2018,46.02,21.42,21.1,8.14,23.41,45.22,12.8,,,178.11
30-07-2018,40.25,8.69,6.54,5.06,15.5,44.27,,,,120.31
31-07-2018,66.9,10.64,24.58,4.13,42.4,47.74,,,,196.39
01-08-2018,54.32,16.89,22.78,7.45,19.99,44.67,,,,166.1
02-08-2018,44.98,12.88,16.26,5.58,29.46,41.66,,,,150.82
03-08-2018,47.31,8.66,18.25,7.85,19.44,43.95,12.14,24.18,,181.78
04-08-2018,48.59,11.68,28.05,4.58,30.04,43.73,10.94,,59.54,237.15
05-08-2018,70.37,8.56,31.09,7.64,29.16,37.63,27.02,,,211.47
06-08-2018,60.24,7.83,9.13,3.65,17.4,41.03,36.87,,,176.15
07-08-2018,57.77,4.31,27.1,2.83,17.66,29.9,24.62,18.15,,182.34
08-08-2018,76.5,4.45,33.52,2.87,22.65,37.23,,,,177.22
09-08-2018,55.76,13.54,33.33,10.68,21.26,37.69,10.77,,,183.03
10-08-2018,31.59,,21.35,11.4,15.23,32.24,,,,111.81
11-08-2018,31.23,8.75,18.71,5.13,18.44,33,13.66,,,128.92
12-08-2018,30.69,15.1,9.7,,22.72,32.49,11.33,,,122.03
13-08-2018,31.71,4.8,22.51,2.83,15.21,41.96,,,,119.02
14-08-2018,28.14,4.71,25.66,,22.79,33.79,,,,115.09
15-08-2018,32.93,4.83,11.65,,23.86,30.91,,,,104.18
16-08-2018,26.91,,22.73,,19.19,27.34,,,,96.17
17-08-2018,30.66,9.17,12.36,2.2,11.44,26.75,,11.36,,103.94
18-08-2018,28.3,,5.94,4.86,21.18,28.46,11.77,11.6,,112.11
19-08-2018,33.74,8.04,16.61,2.49,14.16,28.74,,,,103.78
20-08-2018,29.47,12.92,14.14,3.93,15.06,22.35,12.06,,,109.93
21-08-2018,18.8,4.34,14.32,7.39,14.02,23.25,,,,82.12
22-08-2018,28.7,9.29,26.99,2.53,28.83,47.44,11.21,,56.42,211.41
23-08-2018,28.06,33.24,30.6,17.66,16.04,27.4,12.61,14.37,,179.98
24-08-2018,52.53,4.93,27.24,6.7,33.94,73,,14.48,,212.82
25-08-2018,58.68,8.7,28.62,6.72,23.86,85.41,11.2,,,223.19
26-08-2018,44.09,9.68,43.18,10.31,39.97,67.83,12.58,,,227.64
27-08-2018,37.85,,40.83,4.15,34.75,72.86,12.62,,56.02,259.08
28-08-2018,37.64,13.61,29.96,13.64,20.16,42.65,29.65,29.18,,216.49
29-08-2018,23.52,,21.59,4.42,17.64,39.07,11.7,,,117.94
30-08-2018,22.85,,14.2,,17.97,22.74,,,96.7,174.46
31-08-2018,31.01,8.97,26.38,10.06,27.02,38.09,15.56,15.14,,172.23
01-09-2018,41.31,9.64,13.36,2.81,22.78,43.06,,,,132.96
02-09-2018,20.79,4.88,6.36,,12.88,23.18,15.55,,,83.64
03-09-2018,22.6,4.62,6.58,2.5,7.66,23.64,,,,67.6
04-09-2018,20.9,3.46,11.3,4.98,9.85,19.71,,,,70.2
05-09-2018,21.12,8.57,13.69,,16.22,23.11,,,,82.71
06-09-2018,25.84,12.24,17.7,2.56,19.94,35.18,25.82,,,139.28
07-09-2018,17.56,6.8,13.77,,13.69,24.53,,,,76.35
08-09-2018,23.2,11.54,16.17,2.37,20.16,25.62,15.65,15.14,96.47,226.32
09-09-2018,25.84,8.59,14.98,,18.09,28.1,,,,95.6
10-09-2018,20.9,4.62,13.68,5.09,18.02,29.61,13.74,15.64,,121.3
11-09-2018,34.2,4.84,24.82,,12.3,24.76,,,,100.92
12-09-2018,17.08,,11.12,2.21,4.84,19.79,,,,55.04
13-09-2018,21.3,4.39,13.1,3.29,8.57,22.64,,,,73.29
14-09-2018,22.68,4.32,12.46,,14.36,27.82,,,,81.64
15-09-2018,26.3,,11.82,2.21,15.05,32.02,,,,87.4
16-09-2018,25.66,4.41,12.76,,8.48,24.11,,,,75.42
17-09-2018,25.17,,14.4,2.06,10.24,12.72,,,,64.59
18-09-2018,27.65,13.08,18.35,2.12,7.16,25.98,10.8,26.76,,131.9
19-09-2018,18.08,12.42,10.25,2.47,23.75,33.77,,,,100.74
20-09-2018,24.92,,9.67,4.37,4.45,17.45,,,,60.86
21-09-2018,22.71,4.43,16.54,1.85,16.21,38.78,14.51,16.3,,131.33
22-09-2018,20.09,4.32,13.02,,16.22,17.96,14.47,,,86.08
23-09-2018,32.02,12.25,19.37,1.88,26.19,30.98,,,,122.69
24-09-2018,24.61,16.76,20.24,1.95,16.86,25.2,,,,105.62
25-09-2018,23.57,9.99,18.9,2.13,13.01,23.31,,,,90.91
26-09-2018,26.79,4.96,14.04,2.55,13.74,23.56,,,,85.64
27-09-2018,23.76,,11.55,,9.2,19.42,,,,63.93
28-09-2018,14.5,19.76,16.26,2.57,12.66,23.28,,13.41,,102.44
29-09-2018,20.17,4.22,13.05,4.47,12.46,17.66,13.54,,,85.57
30-09-2018,28.35,7.08,11.76,10.5,18.64,27.79,,16.44,,120.56
01-10-2018,20.2,9.86,19.43,3.09,7.15,17.98,,,,77.71
02-10-2018,14.96,,10.06,,9.52,11.35,,,,45.89
03-10-2018,18.22,4.21,5.65,,6.86,17.71,,,,52.65
04-10-2018,19.14,4.65,13.29,6.29,15.95,19.1,,,,78.42
05-10-2018,21.45,4.85,6.74,3.19,6.88,26.71,,,,69.82
06-10-2018,20.71,4.85,9.14,3.18,10.99,20.94,,,,69.81
07-10-2018,30.89,9.61,13.5,12.97,10.82,26.48,39.58,14.29,,158.14
08-10-2018,23.58,,7.65,1.75,10.01,27.13,,15.79,,85.91
09-10-2018,19.12,,8.86,1.94,14.62,19.04,14.99,,,78.57
10-10-2018,18.47,,96.68,5.3,10.09,19.68,,,,150.22
11-10-2018,20.5,,17.41,2.78,6.92,23.06,,,,70.67
12-10-2018,15.96,4.8,18.89,,16.86,21.01,,,,77.52
13-10-2018,17,24.01,7.83,8.93,9.75,21.86,,15.98,,105.36
14-10-2018,30.53,8.71,17.71,8.99,14.02,17.98,,,,97.94
15-10-2018,16.44,5.03,8.18,,7.56,24.89,,,,62.1
16-10-2018,20.38,4.96,11.15,,16.57,16.03,15.1,,,84.19
17-10-2018,20.2,9.05,8.42,6.25,7.76,21.81,15.44,16.8,,105.73
18-10-2018,15.03,,7.3,,9.6,11.48,,,,43.41
19-10-2018,17.97,4.64,10.16,3.22,8.83,23.43,,,,68.25
20-10-2018,24.93,,7.48,,17.53,35.37,,,,85.31
21-10-2018,14.99,3.35,12.44,,13.91,23.28,,,,67.97
22-10-2018,23.34,11.59,28,3.1,13.64,22.77,,,,102.44
23-10-2018,21.4,,13.67,3.11,13.16,29.98,,,,81.32
24-10-2018,28.6,4.02,8.72,2.95,14,23.46,,,,81.75
25-10-2018,20.55,,14.74,,8.22,12.09,,,,55.6
26-10-2018,15.88,,7.32,10.43,9.69,29.11,,,,72.43
27-10-2018,32.8,,8.9,,23.96,26.12,15.1,,,106.88
28-10-2018,39.94,7,23.81,2.41,14.55,28.31,,,,116.02
29-10-2018,25.35,4.08,18.35,17.93,9.62,102.57,,,,177.9
30-10-2018,28.64,3.47,7.57,3.23,14.62,17.49,14.71,,59.51,149.24
31-10-2018,25.67,8.17,10.17,2.24,10.4,29.06,,31.78,,117.49
01-11-2018,18.95,3.25,21.95,,10.6,22.15,,,,76.9
02-11-2018,27.57,7.48,13.98,1.92,9.01,16.8,,17.12,,93.88
03-11-2018,17.71,8.27,8.86,3.21,11.19,19.89,,,,69.13
04-11-2018,35.86,5.45,6.07,3.23,13.47,19,15.21,,,98.29
05-11-2018,15.28,,15.61,,9.49,23.08,,,,63.46
06-11-2018,28.29,4.29,16.59,2.93,8.55,16.16,,,,76.81
07-11-2018,17.78,,9.58,,11.1,14.48,,,,52.94
08-11-2018,20.88,3.81,15.64,2.94,16.75,19.27,,,,79.29
09-11-2018,25.15,11.57,11.65,,11.71,23.99,,,96.44,180.51
10-11-2018,28.46,4.46,12.11,3.25,10.53,17,,,,75.81
11-11-2018,24.75,8.18,21.4,6.47,14.43,22.18,,,,97.41
12-11-2018,28.22,11.68,25.02,2.08,18.17,19.75,,16.8,,121.72
13-11-2018,22.71,,8.02,,14.11,22.03,,51.75,,118.62
14-11-2018,16.57,3.25,8.93,9.65,10.28,23.84,,35.78,,108.3
15-11-2018,20.11,7.11,14.15,,8.82,24.91,15,36.38,,126.48
16-11-2018,27.5,,18.3,7.98,12.18,37,,18.83,,121.79
17-11-2018,57.64,13.12,37.24,6.46,18.18,33.24,11.76,,,177.64
18-11-2018,35.86,,9.92,3.24,13.31,29.94,,19.17,,111.44
19-11-2018,26.66,3.27,8.88,,13.34,26.64,,41.07,,119.86
20-11-2018,28.28,3.05,15.58,3.06,15.86,22.85,13.39,,,102.07
21-11-2018,22.71,,18.55,,16.8,23.32,,,,81.38
22-11-2018,25.28,8.38,18.29,8.12,15.26,34.76,,,,110.09
23-11-2018,31.16,7.8,20.1,5.61,14.93,26,,,76.62,182.22
24-11-2018,38.73,,7.5,,11,22.18,,17.16,,96.57
25-11-2018,22.74,3.82,7.61,,16.52,16.2,,,,66.89
26-11-2018,27.11,14.04,5.58,2.93,18.15,17.79,,,,85.6
27-11-2018,16.02,3.74,16.13,2.88,11.77,12.14,,,,62.68
28-11-2018,27.98,3.72,8.63,6.34,30.75,43.62,,,,121.04
29-11-2018,34.5,15.58,38.77,6.07,18.08,44.55,11.86,21.27,,190.68
30-11-2018,22.88,11.09,6.16,,10.45,25.57,11.7,10.57,,98.42
01-12-2018,27.36,4.42,9.4,3.2,6.87,34.58,12.61,37.4,,135.84
02-12-2018,21.45,6.28,15.47,,8.34,23.7,,,,75.24
03-12-2018,25.23,3.28,12.45,1.3,16.7,27.66,,,58.15,144.77
04-12-2018,22.57,3.14,2.52,,11.21,15.04,,,,54.48
05-12-2018,16.35,3.78,7.96,2.46,9.25,18.53,,,,58.33
06-12-2018,28.74,3.8,8.96,7.13,8.16,20.2,,,,76.99
07-12-2018,18,3.17,9.96,4.93,15.02,16.55,,,,67.63
08-12-2018,24.82,6.98,20.09,2.13,21.5,23.73,,,,99.25
09-12-2018,23.31,,5.4,,11.46,19.02,,,,59.19
10-12-2018,16.8,,2.63,,11.8,25.26,,,,56.49
11-12-2018,24.68,,10.03,,8.64,18.12,22.58,,,84.05
12-12-2018,12.05,7.31,12.35,,11.74,15.46,12.57,,,71.48
13-12-2018,9.87,3.69,9.96,,13.58,9.41,,,,46.51
14-12-2018,19.92,7.48,14.85,2.85,16.39,21.9,,20.41,,103.8
15-12-2018,23.5,3.38,11.52,,15.1,18.09,13.3,,,84.89
16-12-2018,21.57,3.55,15.61,2.41,14.01,20.06,,41.85,,119.06
17-12-2018,20.36,7.01,7.58,2.63,6.65,16.89,,20.84,58.72,140.68
18-12-2018,12.51,,9.48,,8.99,15.12,,,,46.1
19-12-2018,13.93,16.96,4.47,2.14,5.64,20.23,,,,63.37
20-12-2018,30.41,3.71,17.06,2.25,25.69,20.79,11.08,,,110.99
21-12-2018,32.61,7.49,8.89,,17.97,37.35,,,,104.31
22-12-2018,28.25,,8.38,6.54,9.5,30.88,,,,83.55
23-12-2018,24.56,6.73,11.93,2.26,27.62,30.81,,,65.04,168.95
24-12-2018,31.85,3.43,24.11,,18.77,41.48,,,,119.64
25-12-2018,28.61,14.36,14.51,6.51,24.45,39.69,11.07,38.76,,177.96
26-12-2018,27.92,10.79,14.27,9.76,15.19,34.72,11.04,20.64,,144.33
27-12-2018,28.86,8.89,26.96,6.62,15.8,38.92,16.81,32.96,,175.82
28-12-2018,29.84,6.14,29.99,9.51,16.13,39.6,5.5,12.52,,149.23
29-12-2018,29.89,,25.96,2.48,16.7,33.05,,,,108.08
30-12-2018,30.73,7.22,21.8,5.86,30.16,44,7.74,,,147.51
31-12-2018,23.35,9.77,23,2.4,13.38,38.79,,,,110.69
01-01-2019,17.82,3.36,26.1,6.67,11.72,26.88,,,,92.55
02-01-2019,25.17,3.46,12.34,4.21,20.78,28.92,7.39,16.82,,119.09
03-01-2019,23.74,,16.15,2.39,18.43,23.9,,,,84.61
04-01-2019,23.12,2.86,15.85,,11.47,18.09,,,,71.39
05-01-2019,25.12,11.54,12.78,4.39,17.9,19.76,17.43,33.57,,142.49
06-01-2019,21.13,,17.17,9.64,17.53,31.76,8.73,17.75,,123.71
07-01-2019,19.31,,11.46,2.35,12.45,22.28,,,66.44,134.29
08-01-2019,12.77,8.41,7.63,,9.41,16.78,,,,55
09-01-2019,14.35,,10.13,4.12,12.17,20.58,,,,61.35
10-01-2019,19.29,3.37,8.03,6.46,11.02,19.65,,,,67.82
11-01-2019,13.57,2.52,6.39,2.37,14.92,24.86,,17.72,,82.35
12-01-2019,23.69,8.93,14.78,2.38,19.6,35.16,8.9,,,113.44
13-01-2019,20.49,6.06,15.5,,13.13,20.52,9.66,,,85.36
14-01-2019,10.3,9.29,10.94,2.34,13.29,20.95,7.32,17.57,,92
15-01-2019,12.56,6.63,12.04,2.17,10.07,15.74,,,,59.21
16-01-2019,11.67,,12,4.56,9.31,19.93,,,,57.47
17-01-2019,20,3.46,12.3,4.27,9.38,18.61,,12.41,,80.43
18-01-2019,9.03,,4.96,2.31,11.98,13.29,,,,41.57
19-01-2019,21.57,,12.66,4.93,16.68,22.81,,17.39,,96.04
20-01-2019,18.27,13.68,13.8,4.99,7.73,21.26,8.41,18.38,,106.52
21-01-2019,34.88,5.47,22.48,4.51,19.45,23.9,8.41,18.16,,137.26
22-01-2019,18.82,7.74,15.61,7.8,9.66,24.36,,,,83.99
23-01-2019,19.02,2.58,11.08,,13.58,21.11,,18.72,,86.09
24-01-2019,27.08,,5.7,1.86,16.42,26.47,14.75,,,92.28
25-01-2019,16.1,5.46,12.79,2.56,13.48,19.14,19.12,19.04,66.77,174.46
26-01-2019,24.44,2.75,9.38,2.65,13.46,28.99,7.28,,,88.95
27-01-2019,24.72,5.56,9.79,2.17,10.21,21.83,9.68,19.1,,103.06
28-01-2019,18.42,5.34,10.16,2.1,10.72,34.89,,,,81.63
29-01-2019,17.12,3.3,7.97,,15.43,20.41,,,,64.23
30-01-2019,22.84,3.3,7.36,,9.11,21.61,,,,64.22
31-01-2019,14.41,,,2.91,14.04,15.96,,,,47.32
01-02-2019,17.85,,15.05,,3.92,12.87,,,,49.69
02-02-2019,21.66,3.24,9.81,2.06,15.3,18.38,,,,70.45
03-02-2019,17.98,3.24,13.37,4.24,12.09,16.77,,,,67.69
04-02-2019,23.54,,21.3,2.19,15.88,25.54,8.86,,,97.31
05-02-2019,14.4,6.03,15.35,,15.17,14.42,9.24,,,74.61
06-02-2019,20.52,,4.13,,6.17,8.8,,,,39.62
07-02-2019,20.1,10.33,11.87,,6.38,16.04,,,,64.72
08-02-2019,15.96,5.31,9.09,2,12.8,18.6,,29.75,,93.51
09-02-2019,14.63,5.62,9.3,3.95,12.36,26.16,,,,72.02
10-02-2019,21.24,10.24,6.56,2.15,10.93,14.36,6.15,,,71.63
11-02-2019,13.32,3.56,12.48,4.37,5.12,9.38,8.32,,,56.55
12-02-2019,15.38,,18.66,,10.46,17.12,,,,61.62
13-02-2019,15.6,7.62,5.02,2.53,10.18,11.22,8.39,15.98,,76.54
14-02-2019,13.94,3.58,9.56,,3.98,14.25,,11.77,,57.08
15-02-2019,16.04,,9.75,,11.49,13.56,,,,50.84
16-02-2019,18.03,,10.95,,16.44,11.84,9.67,,,66.93
17-02-2019,11.29,6.06,13.22,4.36,15.03,17.76,19.61,16.72,67.02,171.07
18-02-2019,13.27,,4.56,1.86,9.38,12.03,,,,41.1
19-02-2019,30.6,6.65,9.52,2.16,6.95,11.47,,,,67.35
20-02-2019,17.61,,3.8,,3.5,10.76,,,,35.67
21-02-2019,13.38,,7.94,1.85,11.21,4.34,11.12,,,49.84
22-02-2019,9.54,,10,,6.72,8.39,,,,34.65
23-02-2019,18.56,3.32,9.37,,9.83,20.48,,,,61.56
24-02-2019,20.52,6.69,14.9,3.68,19.16,23.9,,,,88.85
25-02-2019,13.7,3.37,5.42,1.54,6.33,10.31,,,,40.67
26-02-2019,13.88,12.4,,1.39,6.38,15.61,,,,49.66
27-02-2019,12.62,,5.1,,9.16,21.73,,,,48.61
28-02-2019,21.79,14.06,17.93,1.15,15.3,9.03,,,,79.26
01-03-2019,17.18,,14.1,,5.73,12.63,,,,49.64
02-03-2019,21.22,10.25,13.56,5.36,17.7,25.14,14.83,15.41,69.86,193.33
03-03-2019,26.4,3.35,20.89,2.09,10.02,24.11,,,,86.86
04-03-2019,8.72,,2.86,1.31,8.55,14.38,,,,35.82
05-03-2019,19.5,16.96,9.16,2.09,3.29,15.34,,16.47,,82.81
06-03-2019,12.31,,16.59,2.1,7.04,21,11.08,,,70.12
07-03-2019,15.23,3.35,11.69,2.1,12.92,24.55,,,69.91,139.75
08-03-2019,15.28,7.1,10.14,2,5.52,11.65,,,,51.69
09-03-2019,14.14,,7.55,2.1,16.62,20.92,,,,61.33
10-03-2019,15.82,2.74,7.55,4.32,14.51,27.28,,17.41,,89.63
11-03-2019,19.87,3.6,10.53,,8.04,11.2,,,,53.24
12-03-2019,10.85,3.58,4.54,2.13,4.59,16.81,,,,42.5
13-03-2019,19.68,7.26,17.52,8.66,16.59,17.94,,,,87.65
14-03-2019,19.52,,8.46,1.36,7.3,16.38,,,,53.02
15-03-2019,22.88,3.71,5.44,2.2,15.15,21.53,10.76,16.44,,98.11
16-03-2019,25.99,3.61,10.87,2.15,16.53,27.51,,,,86.66
17-03-2019,15.5,3.52,7.72,2.06,9.64,18.17,,17.06,,73.67
18-03-2019,23.7,6.45,11.18,,8.45,22.95,10.81,,,83.54
19-03-2019,15.92,,7.63,1.91,23.09,21.1,,,,69.65
20-03-2019,18.5,,25.43,1.92,17.1,20.09,,,,83.04
21-03-2019,24.24,3.42,16.21,2.08,6.57,13.46,,16.82,,82.8
22-03-2019,12.27,6.78,10.92,2.11,5.31,15.64,20.86,,,73.89
23-03-2019,26.52,10.68,17.9,,12.84,23.68,,,,91.62
24-03-2019,26.42,11.16,13.22,,13.17,20.77,22.04,,,106.78
25-03-2019,13.24,6.74,5.12,1.93,8.72,11.69,11.14,,,58.58
26-03-2019,11.95,,7,4.15,8.2,11.77,11.31,11.37,,65.75
27-03-2019,20.94,20.64,13.16,9.22,24.29,25.78,8.54,17.41,,139.98
28-03-2019,15.02,3.75,10.3,1.41,11.42,15.76,11.35,,,69.01
29-03-2019,19.35,3.25,5.22,2.36,6.54,14.34,,,,51.06
30-03-2019,19.11,3.73,24.82,2.34,6.32,16.84,9.77,,,82.93
31-03-2019,16.56,,13.8,4.66,12.83,26.59,,,86.9,161.34
01-04-2019,13.73,3.78,9.01,,13.22,14.35,,,,54.09
02-04-2019,16.8,6.26,13.24,,7.99,14.26,,,,58.55
03-04-2019,14.54,,11.76,,9.36,11.43,15.95,12.86,,75.9
04-04-2019,18.31,7.39,19.64,5.78,13.45,22.21,11.36,15.38,,113.52
05-04-2019,22.28,3.59,18.5,11.99,19.23,34.28,,17.57,,127.44
06-04-2019,18.33,6.58,24.4,12.94,11.63,29.95,,91.8,,195.63
07-04-2019,35.83,,12.6,2.09,9.58,27.1,,21.87,,109.07
08-04-2019,24.07,7.02,10.12,6.31,16.54,22.79,6.66,18.83,,112.34
09-04-2019,24.62,2.67,15.22,5.68,4.12,16.73,,,,69.04
10-04-2019,23.45,,7.85,,21.28,29.85,11.36,35.83,,129.62
11-04-2019,21.89,3.73,12.52,,20.83,22.25,11.37,,,92.59
12-04-2019,15.8,8.66,11.9,,9.91,22.18,,,,68.45
13-04-2019,24.5,3.67,13.27,4.63,14.22,27.13,,,,87.42
14-04-2019,23.96,3.37,10.61,5.22,18.32,20.11,,16.8,,98.39
15-04-2019,27.82,,13.91,2.7,12,20,,,,76.43
16-04-2019,25.02,7.29,14.35,2.85,13.76,25.32,11.54,,,100.13
