date,0.txt,1.txt,2.txt,3.txt,4.txt,5.txt,6.txt,7.txt,8.txt,562430_Compiled_0.csv
20-10-2019,0.09,0.06,0.06,0.09,0.12,0.09,,,,0.51
21-10-2019,0.12,0.03,0.03,,,,0.19,,,0.37
22-10-2019,0.06,0.03,,0.03,0.03,,,,,0.15
23-10-2019,0.15,,0.06,0.03,,,,,,0.24
24-10-2019,,,0.06,0.09,0.03,,,,,0.18
25-10-2019,0.09,0.09,,0.03,,,,,,0.21
26-10-2019,0.03,0.03,,0.12,,,,,,0.18
29-10-2019,0.03,0.03,,,0.03,0.03,,,,0.12
30-10-2019,,,0.15,,0.12,0.06,,,,0.33
31-10-2019,,,,,0.03,0.06,,,,0.09
02-11-2019,0.06,0.09,0.03,0.06,,0.06,,,,0.3
04-11-2019,,,0.06,,,0.09,,,,0.15
06-11-2019,0.06,0.03,,0.03,0.03,0.03,,,,0.18
09-11-2019,,0.06,,0.03,,0.09,,,,0.18
11-11-2019,0.15,,,,0.03,,,,,0.18
12-11-2019,0.09,,0.03,0.03,0.06,,,,,0.21
13-11-2019,0.18,,0.03,0.03,,,,,,0.24
16-11-2019,0.03,,0.06,0.06,0.18,,,,,0.33
17-11-2019,0.06,,,0.06,0.18,0.03,,,,0.33
18-11-2019,0.03,0.06,0.03,0.15,,,,,,0.27
21-11-2019,,0.03,,,0.03,0.06,,,,0.12
24-11-2019,0.09,0.09,0.06,0.12,0.06,0.06,,,,0.48
29-11-2019,0.03,0.12,0.09,,0.03,,,,,0.27
30-11-2019,0.15,0.09,0.06,0.03,,,,,,0.33
03-12-2019,,0.03,0.06,0.06,,,,,,0.15
05-12-2019,,0.09,,,0.09,,,,,0.18
06-12-2019,0.09,,,,0.09,,0.83,,,1.01
07-12-2019,0.3,,,,0.06,,,,,0.36
08-12-2019,,,0.03,0.06,0.06,,,,,0.15
10-12-2019,0.03,0.06,,0.03,0.03,,,,,0.15
11-12-2019,0.06,,0.03,0.03,0.09,,,,,0.21
12-12-2019,0.09,,,,0.03,0.03,,,,0.15
13-12-2019,0.09,,,,0.06,0.03,,,,0.18
14-12-2019,0.03,0.03,0.03,0.03,0.09,,,,,0.21
16-12-2019,0.18,0.09,0.03,,0.39,,,,,0.69
17-12-2019,,,,,0.18,0.03,,,,0.21
18-12-2019,,0.03,0.03,,,0.03,,,,0.09
21-12-2019,0.03,0.06,0.03,0.12,0.03,,,,,0.27
22-12-2019,0.03,0.03,0.06,,0.03,,,,,0.15
23-12-2019,1.23,0.33,0.06,0.33,0.42,,,,,2.37
24-12-2019,,0.09,0.06,0.06,,0.09,,,,0.3
25-12-2019,,0.03,0.09,0.06,,0.03,,,,0.21
26-12-2019,,0.03,0.06,,,0.09,,,,0.18
28-12-2019,,,,0.03,0.06,0.03,,,,0.12
29-12-2019,,0.06,0.06,0.57,,,,,,0.69
30-12-2019,,,0.09,,0.12,,,,,0.21
31-12-2019,,0.03,0.12,,,0.06,,,,0.21
01-01-2020,1.22,0.03,0.06,,0.18,,,,,1.49
02-01-2020,,,0.06,0.03,,0.03,,,,0.12
03-01-2020,0.06,,0.03,,0.03,,0.59,,0.08,0.79
04-01-2020,0.03,0.03,0.06,,0.06,0.06,,,,0.24
05-01-2020,0.27,0.06,0.03,,0.3,0.03,,,0.1,0.79
06-01-2020,,0.03,0.15,0.03,,,,,,0.21
07-01-2020,,0.06,0.06,,0.03,0.03,,,,0.18
09-01-2020,,0.06,,,0.03,0.06,,,,0.15
10-01-2020,0.03,0.18,0.15,0.15,0.03,0.06,,,,0.6
11-01-2020,,,0.03,,0.06,0.03,,,,0.12
14-01-2020,,,0.03,0.03,,0.09,,,,0.15
15-01-2020,,,0.06,,,0.06,,,,0.12
17-01-2020,,0.06,,0.03,0.09,,,,,0.18
19-01-2020,,,0.06,0.03,,,,,,0.09
20-01-2020,,,0.03,0.03,,0.03,,,,0.09
21-01-2020,0.66,,0.18,0.15,0.09,1.35,,,,2.43
22-01-2020,,,,,0.03,0.03,,,,0.06
23-01-2020,0.03,,0.03,,0.03,0.12,,,,0.21
25-01-2020,0.15,,,0.04,0.03,0.06,,,,0.28
26-01-2020,0.03,0.06,0.03,0.04,0.03,0.09,,,,0.28
27-01-2020,,,,,,0.09,,,,0.09
29-01-2020,,0.03,0.06,,0.03,0.03,,,,0.15
30-01-2020,,,,0.03,,0.03,,,,0.06
01-02-2020,0.06,,,0.03,,0.09,,,,0.18
02-02-2020,0.03,0.03,,0.03,,0.03,,,,0.12
03-02-2020,0.06,,,,0.06,0.03,,,,0.15
08-02-2020,0.03,0.06,0.06,0.03,0.03,0.06,,4.51,,4.78
09-02-2020,,0.03,,0.06,0.09,,,,,0.18
10-02-2020,0.06,0.03,,0.06,,0.03,,,,0.18
12-02-2020,0.03,0.09,0.09,0.06,0.03,0.06,,,,0.36
13-02-2020,0.03,,,0.06,0.06,,,,,0.15
14-02-2020,0.06,0.03,,,,0.03,,,,0.12
16-02-2020,0.12,0.03,0.03,0.06,0.03,0.06,,,,0.33
17-02-2020,0.03,0.03,0.03,0.03,0.06,,,,,0.18
18-02-2020,0.06,0.03,0.03,0.09,,0.03,,,,0.24
21-02-2020,,,0.12,,,,,,,0.12
23-02-2020,0.03,0.06,,,0.06,,0.81,,,0.96
27-02-2020,,0.18,,0.03,,,,,,0.21
02-03-2020,0.18,0.03,,0.06,0.06,,,,,0.33
03-03-2020,0.03,0.09,0.06,0.03,0.15,0.21,,,,0.57
04-03-2020,,0.03,0.03,0.03,0.18,0.03,,,,0.3
05-03-2020,,0.03,0.18,0.12,0.03,0.09,,,,0.45
06-03-2020,,0.15,,,0.09,,,,,0.24
07-03-2020,,0.06,0.15,,0.03,,,,,0.24
08-03-2020,0.15,0.18,0.03,,0.06,,,,,0.42
09-03-2020,,0.06,,0.03,0.06,0.57,,,,0.72
10-03-2020,0.12,0.06,,0.03,0.06,0.27,,,,0.54
11-03-2020,0.06,0.06,,0.03,,0.12,,,,0.27
12-03-2020,,,,,0.06,0.06,,,,0.12
14-03-2020,0.03,0.03,0.03,0.09,0.15,0.24,,,,0.57
15-03-2020,0.09,0.03,0.03,0.03,0.12,0.03,,,,0.33
16-03-2020,0.03,,,0.06,0.03,0.06,,,,0.18
18-03-2020,0.12,0.06,0.06,0.03,0.03,0.06,,,,0.36
19-03-2020,0.03,,,,,0.12,,,,0.15
20-03-2020,0.12,0.03,,,0.06,0.33,,,,0.54
21-03-2020,0.09,0.03,0.06,,0.06,,,,,0.24
23-03-2020,0.15,,0.03,,,,,,,0.18
24-03-2020,0.03,,,0.03,0.09,0.03,,,,0.18
25-03-2020,0.27,0.06,,,0.3,,,,,0.63
26-03-2020,0.06,,0.06,,,,,,,0.12
27-03-2020,0.18,0.06,0.06,,,0.03,,,,0.33
28-03-2020,0.03,0.03,,0.03,0.09,0.03,,,,0.21
29-03-2020,,,,0.03,0.12,0.03,,,,0.18
31-03-2020,0.06,0.06,0.03,0.03,0.03,,,,,0.21
02-04-2020,0.15,,0.03,0.06,0.03,0.03,,,,0.3
03-04-2020,0.06,0.12,,0.09,,0.03,,,,0.3
04-04-2020,0.03,0.06,0.06,0.09,,,,,,0.24
05-04-2020,0.03,0.03,0.48,,0.33,0.06,,,,0.93
06-04-2020,0.12,0.03,0.03,0.03,0.09,0.03,,,,0.33
07-04-2020,0.09,0.06,0.03,0.03,0.03,0.03,,,,0.27
08-04-2020,0.03,0.12,0.06,0.06,0.06,,,,,0.33
09-04-2020,0.03,0.06,,0.09,,0.12,,,,0.3
11-04-2020,0.03,0.03,0.06,,0.06,0.03,,,,0.21
13-04-2020,,0.03,0.15,0.3,0.06,0.12,,,,0.66
15-04-2020,0.09,0.06,,0.03,0.06,0.03,,,,0.27
16-04-2020,,0.03,0.03,,0.06,0.06,,,,0.18
17-04-2020,0.12,0.03,0.03,0.03,,0.06,,,,0.27
18-04-2020,0.66,0.48,0.03,0.06,0.75,0.06,,,,2.04
19-04-2020,0.18,0.06,0.06,0.18,0.03,,,,,0.51
20-04-2020,,0.03,0.06,0.12,0.03,0.03,,,,0.27
21-04-2020,,0.06,,0.06,0.03,,,,,0.15
22-04-2020,0.03,,0.03,0.12,0.06,0.03,,,,0.27
23-04-2020,,0.03,0.06,0.06,0.06,,,,,0.21
24-04-2020,18.51,14.04,7.56,9.54,,,0.2,,,49.85
25-04-2020,0.06,0.06,0.03,0.15,0.09,0.03,,,,0.42
26-04-2020,5.28,0.09,2.58,3.99,0.03,,,,,11.97
27-04-2020,,0.21,,0.06,0.03,0.03,,,,0.33
29-04-2020,,0.33,0.03,,0.09,11.04,,,,11.49
30-04-2020,0.15,0.39,,0.03,0.06,,,,,0.63
01-05-2020,,0.54,,0.21,0.03,2.34,,,,3.12
02-05-2020,,2.04,0.03,0.06,0.09,0.81,,,,3.03
03-05-2020,3,1.77,,0.03,0.03,,,,,4.83
04-05-2020,,0.09,0.03,0.03,,,,,,0.15
05-05-2020,,92.43,1.43,0.09,0.03,,,,,93.98
06-05-2020,0.03,0.09,,0.09,0.12,0.09,,,,0.42
07-05-2020,15.09,6.48,0.03,0.09,1.2,0.03,,,,22.92
08-05-2020,0.15,0.03,0.03,0.18,17.4,1.08,,,,18.87
09-05-2020,0.09,0.03,,,3.9,0.06,,,,4.08
10-05-2020,22.26,0.06,0.03,24.81,2.4,156.62,,,,206.18
11-05-2020,83.64,0.06,0.54,0.06,86.25,0.03,,,,170.58
13-05-2020,0.36,0.06,0.18,,0.06,0.09,,,2.77,3.52
14-05-2020,,,0.03,,79.8,0.09,,,,79.92
15-05-2020,0.06,0.06,3.15,0.12,,0.09,0.64,,,4.12
16-05-2020,1.68,0.03,4.5,0.03,0.03,0.03,,,,6.3
18-05-2020,0.12,0.03,0.06,0.03,0.03,,,,,0.27
19-05-2020,7.59,0.06,0.03,0.09,,0.18,,,,7.95
20-05-2020,0.15,,0.09,0.03,,7.56,,,,7.83
21-05-2020,13.89,0.03,7.83,0.93,,15.84,,,,38.52
22-05-2020,0.03,,,,,0.09,,,,0.12
23-05-2020,0.21,0.06,0.15,0.09,0.06,0.09,,,,0.66
24-05-2020,18.42,0.03,3.12,4.59,,3.09,,,,29.25
25-05-2020,,0.06,0.06,0.06,,0.03,,,,0.21
26-05-2020,0.18,0.03,1.29,0.24,0.03,0.18,,,,1.95
28-05-2020,0.12,0.03,,0.06,,0.03,,,,0.24
29-05-2020,0.03,0.03,0.03,0.09,,0.06,,,,0.24
30-05-2020,66.1,0.3,1.4,1.4,0.3,2.54,,,,72.04
31-05-2020,0.15,0.06,3.6,151.32,0.03,3.42,,,,158.58
01-06-2020,,0.06,0.03,0.03,,0.09,,,,0.21
02-06-2020,0.03,0.03,,0.12,,0.27,,,,0.45
03-06-2020,0.99,,,,0.12,42.17,,,,43.28
04-06-2020,,,0.78,0.03,,,,,,0.81
05-06-2020,0.06,0.03,0.09,0.45,,0.09,,,,0.72
07-06-2020,0.03,,,2.1,6.23,0.12,,,,8.48
08-06-2020,2.49,,0.09,,,0.12,,,,2.7
09-06-2020,,,,,0.09,0.39,,,,0.48
10-06-2020,,0.15,0.06,0.03,0.39,0.09,,,,0.72
11-06-2020,0.03,0.06,,0.33,0.03,0.03,,,,0.48
12-06-2020,0.03,,0.06,0.06,0.18,0.39,,,,0.72
13-06-2020,,0.03,,0.06,0.27,0.03,,,,0.39
14-06-2020,0.06,0.03,0.09,0.06,203.78,0.09,,,,204.11
15-06-2020,0.06,0.06,0.03,0.03,0.06,0.06,0.64,,,0.94
16-06-2020,0.63,0.21,,0.03,0.12,0.6,,,,1.59
17-06-2020,,,,,0.06,0.36,,,,0.42
18-06-2020,,3,0.03,0.03,0.12,,,,,3.18
19-06-2020,0.03,,0.03,0.06,0.03,0.03,,,,0.18
20-06-2020,0.09,0.12,0.03,0.12,0.99,0.09,0.08,,,1.52
22-06-2020,13.11,,,0.03,11.7,,,,,24.84
23-06-2020,0.66,,0.03,,,0.09,,,,0.78
24-06-2020,0.03,0.09,0.03,,,0.06,,,,0.21
25-06-2020,20.43,0.18,0.03,0.03,,0.03,,,,20.7
26-06-2020,,0.09,,,,0.03,,,,0.12
27-06-2020,,0.03,0.06,0.06,,0.06,,,,0.21
29-06-2020,0.03,9,0.06,0.03,0.03,0.06,,,,9.21
30-06-2020,0.03,0.03,0.06,0.09,,0.18,,,,0.39
01-07-2020,0.03,0.09,,0.06,,0.06,,,,0.24
02-07-2020,,0.15,0.06,,,0.18,,,,0.39
03-07-2020,,0.09,0.03,0.06,,0.03,,,,0.21
04-07-2020,,13.02,0.06,0.03,,,,,,13.11
05-07-2020,,0.06,0.9,0.03,0.03,,,,,1.02
06-07-2020,0.12,384.55,0.12,1.74,0.15,0.3,,,,386.98
07-07-2020,0.06,0.39,0.03,0.33,,4.65,,,,5.46
08-07-2020,0.03,0.03,,0.06,,13.44,,,,13.56
09-07-2020,3.06,3.03,5.9,,3,3.12,,,,18.11
10-07-2020,0.06,0.09,0.09,0.15,0.03,0.9,,,,1.32
11-07-2020,0.09,0.18,0.06,0.09,0.09,6.12,,,,6.63
12-07-2020,26.8,0.03,0.03,0.03,0.06,0.09,,,,27.04
13-07-2020,8.28,1.56,,,,17894.69,,,,17904.53
14-07-2020,,3.03,,0.06,,0.06,,,,3.15
15-07-2020,0.15,0.03,0.03,0.15,0.06,0.03,,,,0.45
16-07-2020,1.5,0.09,0.06,0.03,0.03,,,,,1.71
17-07-2020,2.1,0.09,,,0.06,,,,,2.25
18-07-2020,0.03,0.24,0.03,0.06,,0.09,,,0.03,0.48
19-07-2020,,0.12,,0.06,0.03,,,,,0.21
20-07-2020,0.03,0.09,,0.03,,,,,,0.15
21-07-2020,1.98,3.06,0.03,0.03,0.03,,,,,5.13
22-07-2020,0.03,0.75,,0.03,23.8,0.03,,,,24.64
23-07-2020,0.03,0.15,0.03,0.06,0.03,0.03,,,,0.33
24-07-2020,0.03,0.09,0.09,,0.09,,,,,0.3
25-07-2020,0.03,1.23,6.28,1.08,0.03,,,,,8.65
26-07-2020,,0.03,,0.45,3.12,,,,,3.6
27-07-2020,,0.03,,0.03,0.12,,,,,0.18
28-07-2020,,0.06,0.03,0.06,0.06,0.46,,,,0.67
29-07-2020,0.06,3.06,,0.03,0.03,,,,,3.18
30-07-2020,,13.06,,0.03,1.53,,,,,14.62
31-07-2020,1.5,0.21,0.03,0.06,3,,,,,4.8
01-08-2020,0.03,0.15,,,0.03,,,,,0.21
02-08-2020,0.03,6.24,0.09,0.18,0.03,,,,,6.57
03-08-2020,0.09,0.12,,0.03,,0.03,,,,0.27
04-08-2020,0.06,0.24,0.06,0.18,0.09,0.03,,,,0.66
05-08-2020,0.06,0.03,0.03,0.09,0.06,,,,,0.27
06-08-2020,0.06,0.15,,0.15,0.09,,,,,0.45
07-08-2020,0.03,0.12,,0.06,0.03,0.06,,,,0.3
09-08-2020,0.06,0.09,0.06,0.06,,,,,,0.27
10-08-2020,0.78,0.15,0.06,,0.03,,,,,1.02
11-08-2020,,2.76,,0.03,,0.03,,,,2.82
12-08-2020,0.03,0.27,0.09,0.06,,0.12,,,,0.57
13-08-2020,0.06,0.15,0.03,0.09,0.09,0.03,,,,0.45
14-08-2020,3,0.24,,,,0.15,,,,3.39
15-08-2020,3.33,23.34,,0.03,0.03,24.92,,,,51.65
16-08-2020,0.03,,,0.15,,,,,,0.18
18-08-2020,0.03,0.15,,0.03,0.03,0.18,,,,0.42
19-08-2020,0.09,3.09,,0.57,,,,,,3.75
20-08-2020,0.06,3.33,,3.12,0.48,3.03,,,,10.02
21-08-2020,,0.93,,3.39,,0.03,,,,4.35
22-08-2020,0.09,0.03,0.09,1.44,0.09,0.09,,,,1.83
23-08-2020,0.03,,0.03,0.09,0.03,0.06,,,,0.24
25-08-2020,3.09,0.03,0.15,0.18,0.36,30.15,,,,33.96
26-08-2020,0.06,,,0.09,0.03,,,,,0.18
28-08-2020,,10.77,,0.12,0.75,0.03,,,,11.67
29-08-2020,,0.33,,,0.03,,,,,0.36
30-08-2020,0.09,0.15,0.12,0.12,0.09,0.09,,,,0.66
31-08-2020,0.03,0.18,0.18,0.03,,,,,,0.42
01-09-2020,0.03,263.25,92.25,0.03,0.03,0.03,,,,355.62
02-09-2020,2.4,0.03,,0.09,,,,,,2.52
04-09-2020,0.06,15.96,1.5,0.06,,0.03,,,,17.61
05-09-2020,0.03,0.06,0.33,,0.24,,,,,0.66
06-09-2020,0.03,0.03,0.09,0.12,0.06,0.06,,,,0.39
08-09-2020,0.03,0.03,0.03,0.06,,,,,,0.15
09-09-2020,0.03,,,5.1,0.03,,,,,5.16
10-09-2020,1.83,0.03,0.06,7.35,29.85,0.36,,,,39.48
11-09-2020,0.12,0.03,5.44,,0.03,,,,,5.62
12-09-2020,,0.12,0.03,1.89,0.03,0.03,,,,2.1
13-09-2020,0.03,,0.03,0.03,,,,,,0.09
14-09-2020,0.75,0.03,,,0.03,,,,,0.81
15-09-2020,0.03,1.62,0.12,9.49,,0.63,,,,11.89
16-09-2020,,,0.09,,3.54,,,,,3.63
17-09-2020,0.03,0.03,,0.57,,,,,,0.63
18-09-2020,,0.06,,0.09,,,,,,0.15
19-09-2020,0.03,0.03,0.12,0.33,0.03,,,,,0.54
20-09-2020,,,0.06,0.06,0.03,0.21,,,,0.36
21-09-2020,,,0.03,,0.03,0.06,,,,0.12
22-09-2020,0.03,0.81,0.45,4.82,0.09,,,,,6.2
24-09-2020,0.12,0.03,0.06,0.09,0.06,0.06,,,,0.42
25-09-2020,3.15,,0.06,0.12,0.06,0.81,,,,4.2
26-09-2020,0.69,,0.03,45.14,,,,,,45.86
27-09-2020,0.03,0.06,,0.12,,1.65,,,,1.86
29-09-2020,6.12,0.15,0.09,0.09,0.12,0.09,,,,6.66
30-09-2020,,,,0.06,0.06,,,,,0.12
01-10-2020,0.03,0.03,,0.03,0.03,0.03,,,,0.15
02-10-2020,,,56.61,0.06,0.09,0.09,,,,56.85
03-10-2020,0.03,0.03,,,,0.72,,,,0.78
05-10-2020,0.39,,,,0.03,1.59,,,,2.01
06-10-2020,,1.02,0.03,,0.03,0.03,,,,1.11
09-10-2020,0.3,,,0.03,,,,,,0.33
10-10-2020,0.03,,,0.33,,,,,0.22,0.58
11-10-2020,,,,540.81,,,,,,540.81
12-10-2020,0.06,,0.03,0.15,,0.03,,,,0.27
13-10-2020,0.09,0.03,0.03,0.06,0.63,0.09,,,,0.93
14-10-2020,0.03,0.12,0.42,0.9,0.03,0.03,,,,1.53
16-10-2020,,0.03,,,,1.59,,,,1.62
17-10-2020,0.66,3.03,1.5,1.56,,0.06,,,,6.81
19-10-2020,0.09,,,3.06,,,,,,3.15
20-10-2020,0.06,0.03,0.03,,,0.03,,,,0.15
21-10-2020,0.03,0.03,0.39,0.03,,0.03,,,,0.51
22-10-2020,0.09,0.03,3.03,0.06,,,,,,3.21
23-10-2020,,,,0.06,0.03,0.18,,,,0.27
24-10-2020,,,0.03,,0.9,,,,,0.93
25-10-2020,,0.03,1.11,0.03,0.03,0.03,,,,1.23
26-10-2020,,0.66,,,,0.03,,,,0.69
27-10-2020,0.06,0.18,0.03,0.03,11.91,0.06,,,,12.27
28-10-2020,,,0.69,,0.03,,,,,0.72
29-10-2020,0.15,2.79,0.03,0.03,0.06,0.06,,,,3.12
30-10-2020,0.03,0.03,0.06,0.03,0.03,3.71,,,,3.89
31-10-2020,,0.06,0.03,9.39,,,,,,9.48
02-11-2020,0.18,0.15,,0.03,0.06,0.03,,,,0.45
04-11-2020,34.68,0.06,0.09,30.15,0.03,0.06,,,,65.07
06-11-2020,0.15,11.48,,0.03,,0.03,,,,11.69
07-11-2020,0.9,0.3,0.48,0.33,0.03,,,,,2.04
10-11-2020,0.03,,,0.03,0.03,0.03,,,,0.12
11-11-2020,0.09,,0.03,,,0.09,,,,0.21
12-11-2020,0.06,0.03,,1.23,,0.06,,,,1.38
13-11-2020,0.93,0.03,,0.03,,,,,,0.99
14-11-2020,0.03,,,0.93,32.5,,,,,33.46
15-11-2020,2.76,,,,,,,,,2.76
16-11-2020,0.03,0.03,0.06,0.09,,,,,,0.21
17-11-2020,1.5,0.03,0.03,0.03,1.53,,,,,3.12
18-11-2020,0.96,0.09,0.03,0.12,3.63,0.03,,,,4.86
19-11-2020,0.03,,,0.12,,,,,,0.15
20-11-2020,0.42,0.06,0.33,0.42,0.36,0.03,,,,1.62
21-11-2020,0.12,,,0.03,0.18,,,,,0.33
22-11-2020,73.15,0.06,0.09,0.09,,,,,,73.39
23-11-2020,0.06,,0.06,0.06,,,,,,0.18
24-11-2020,0.18,0.03,0.09,0.12,0.09,,,,,0.51
25-11-2020,0.09,0.03,0.03,0.03,0.06,0.03,,,,0.27
27-11-2020,0.84,,0.18,0.33,0.36,,,,,1.71
28-11-2020,0.06,,0.06,0.06,,0.03,,,,0.21
29-11-2020,0.21,0.03,0.03,0.06,0.03,,,,,0.36
30-11-2020,0.06,0.06,0.03,0.06,0.03,,,,,0.24
01-12-2020,0.27,0.03,0.03,0.03,,,,,,0.36
02-12-2020,0.03,,0.03,2.31,,0.03,,,,2.4
04-12-2020,0.93,,,,,,,,,0.93
05-12-2020,0.15,0.03,0.03,0.09,0.03,0.06,,,,0.39
06-12-2020,6.78,0.03,0.06,0.06,,0.06,,,,6.99
07-12-2020,69.32,,,0.06,,,,,,69.38
08-12-2020,0.09,,,0.03,0.03,0.06,,,,0.21
09-12-2020,0.03,,0.06,0.03,1.59,,,,,1.71
10-12-2020,17.76,0.3,,1.65,,0.03,,,,19.74
11-12-2020,0.06,0.21,0.03,,,0.03,,,,0.33
12-12-2020,0.3,,,0.09,0.03,0.03,,,,0.45
13-12-2020,0.03,0.63,0.78,1.56,0.03,,,,,3.03
14-12-2020,0.12,0.03,,0.03,,,,,,0.18
15-12-2020,0.09,0.06,0.06,3.06,0.03,,,,,3.3
16-12-2020,0.33,0.3,0.3,0.3,0.3,,,,,1.53
17-12-2020,,,,0.39,,0.03,,,,0.42
18-12-2020,0.15,1.2,,,,0.06,,,,1.41
19-12-2020,0.12,0.06,,0.03,0.03,0.03,,,,0.27
20-12-2020,0.21,,,1.83,,1.26,,,,3.3
21-12-2020,0.09,0.03,0.03,0.15,0.03,0.03,,,,0.36
22-12-2020,0.06,0.06,0.03,0.66,0.03,5.72,,,,6.56
23-12-2020,0.15,0.06,0.33,0.45,0.06,0.03,,,,1.08
24-12-2020,0.15,,0.03,0.06,,0.78,,,,1.02
25-12-2020,0.03,0.03,0.03,0.03,,0.03,,,,0.15
26-12-2020,0.15,0.03,0.33,0.33,,1.8,,,,2.64
27-12-2020,0.09,,,0.06,,,,,,0.15
28-12-2020,43.3,0.06,0.06,0.15,0.06,0.03,,,,43.66
29-12-2020,248.37,0.03,,0.03,0.03,,,,,248.46
30-12-2020,0.15,0.06,0.06,0.09,0.09,0.21,,,,0.66
31-12-2020,0.12,0.03,0.03,0.39,0.72,0.03,,,,1.32
01-01-2021,0.03,0.03,0.03,28.98,,0.03,,,,29.1
02-01-2021,0.06,0.06,0.03,27.84,,0.06,,,,28.05
03-01-2021,528.79,0.12,,0.09,0.09,0.12,,,,529.21
04-01-2021,0.03,,,,5.34,0.06,,,,5.43
05-01-2021,1.8,0.06,0.03,0.03,0.3,0.03,,,,2.25
06-01-2021,0.42,1.86,0.09,0.03,0.93,0.03,,,,3.36
07-01-2021,18.08,0.03,0.06,,,0.03,,,,18.2
08-01-2021,834.7,0.15,0.09,0.09,0.06,0.03,,,,835.12
09-01-2021,5.25,0.06,0.06,0.06,0.15,0.12,,,,5.7
10-01-2021,0.09,0.99,,0.03,0.03,,0.65,,,1.79
11-01-2021,0.12,0.03,0.06,0.06,0.06,0.03,,,,0.36
12-01-2021,13.3,0.09,0.03,0.06,0.06,0.06,,,,13.6
13-01-2021,0.15,,,0.03,0.03,0.03,,,,0.24
14-01-2021,0.18,0.36,,0.06,0.03,0.39,,,,1.02
15-01-2021,9.06,0.12,0.03,0.06,0.09,1.47,,,,10.83
16-01-2021,0.06,0.06,,,8.23,,,,,8.35
17-01-2021,0.12,0.09,,0.09,,0.12,0.66,,,1.08
18-01-2021,0.09,0.03,0.21,0.03,0.09,0.03,,,,0.48
19-01-2021,0.15,0.03,0.03,,0.09,0.03,,,,0.33
20-01-2021,0.03,0.88,0.3,1.82,0.06,,,,,3.09
21-01-2021,0.48,,,,0.06,0.03,,,,0.57
22-01-2021,0.03,,0.06,0.06,,,0.85,,,1
23-01-2021,6.03,0.06,1.08,0.12,0.03,0.12,,,,7.44
24-01-2021,9.39,,0.03,,0.03,,,,,9.45
25-01-2021,0.09,0.04,,0.04,0.03,0.24,,,,0.44
26-01-2021,0.15,,0.09,0.03,0.06,0.06,,,,0.39
27-01-2021,117.62,,,7,,0.03,,,,124.65
28-01-2021,1.59,0.03,0.03,3.12,0.09,0.09,,,,4.95
29-01-2021,1.77,0.09,,0.03,0.03,0.06,,,,1.98
30-01-2021,0.69,0.12,0.03,,,0.51,,,,1.35
31-01-2021,0.09,0.06,0.36,0.09,,0.06,,,,0.66
01-02-2021,79.49,0.36,0.36,0.3,0.03,10.8,,,,91.34
02-02-2021,0.13,0.03,,,0.15,0.06,,,,0.37
03-02-2021,0.06,,0.09,0.12,0.09,0.03,,,,0.39
04-02-2021,0.03,,,0.03,0.09,,,0.17,0.22,0.54
05-02-2021,0.21,,0.03,,,,,,,0.24
06-02-2021,0.12,0.03,0.09,0.09,,2.4,0.28,,,3.01
07-02-2021,0.12,,,0.06,0.03,0.03,,,,0.24
08-02-2021,242.48,0.18,0.06,0.12,0.27,0.72,,,,243.83
09-02-2021,28.61,0.03,0.03,0.03,17.01,0.03,,,,45.74
10-02-2021,11472.29,0.03,0.03,0.06,0.06,0.06,,,,11472.53
11-02-2021,,,,,0.03,1.11,,,,1.14
12-02-2021,7.11,0.66,0.66,0.15,3.06,3.06,,,,14.7
13-02-2021,0.03,0.09,0.03,0.03,0.03,,,,,0.21
14-02-2021,0.12,0.03,,0.06,0.03,0.03,,,,0.27
15-02-2021,0.15,0.06,0.06,0.03,0.03,0.03,,,,0.36
16-02-2021,3.03,0.03,,,0.06,,,,,3.12
17-02-2021,0.03,,0.03,0.09,0.06,0.33,,,,0.54
18-02-2021,0.06,0.03,,0.12,,0.03,,,,0.24
20-02-2021,0.06,0.06,,,,0.03,,,1.31,1.46
21-02-2021,36.08,0.06,,,0.06,,,,,36.2
22-02-2021,0.18,0.09,0.09,0.03,0.09,0.03,,,,0.51
23-02-2021,,0.03,0.06,,6.06,,,,,6.15
24-02-2021,0.06,,,0.03,0.03,0.03,,,,0.15
25-02-2021,1.5,0.03,1.5,,,,,,,3.03
26-02-2021,0.03,0.03,0.03,0.21,0.12,0.03,,,,0.45
27-02-2021,0.18,0.28,0.21,0.8,0.15,0.03,,,,1.65
28-02-2021,0.12,3.09,0.03,0.06,0.06,0.09,,,,3.45
01-03-2021,3.24,,,0.03,6.69,,,,,9.96
02-03-2021,0.33,0.78,0.06,0.09,0.06,0.06,,,,1.38
03-03-2021,0.06,94.19,0.33,0.03,0.06,0.09,,,,94.76
04-03-2021,0.48,0.09,,0.99,0.24,1.5,,,,3.3
05-03-2021,0.03,0.03,,,0.06,0.06,,,,0.18
06-03-2021,,,0.03,0.03,,3.12,,,,3.18
07-03-2021,0.09,0.09,,0.03,0.03,0.15,,,,0.39
08-03-2021,41.41,,0.03,,,0.06,,,,41.5
09-03-2021,339.27,0.03,0.03,0.06,0.09,3.12,,,,342.6
10-03-2021,0.03,,,0.09,,0.27,,,,0.39
11-03-2021,4.85,,,,0.06,3.03,,,,7.94
12-03-2021,0.06,0.03,0.03,0.03,,0.18,,,,0.33
13-03-2021,0.03,,,0.06,,,,,,0.09
