date,dailyTotal_0,dailyTotal_1,dailyTotal_2,dailyTotal_3,dailyTotal_4,dailyTotal_5,dailyTotal_6,dailyTotal_7,dailyTotal_8,227300_Compiled_0.csv
2019-11-14,31.73,10.93,0.55,2.16,5.739999999999998,7.17,11.39,11.170000000000002,17.759999999999994,98.6
2019-11-15,17.520000000000003,9.28,,2.62,6.4,7.77,9.26,6.9700000000000015,,59.82000000000001
2019-11-16,27.92,14.22,0.98,4.62,8.87,8.41,17.14,8.79,8.89,99.84
2019-11-17,25.290000000000006,13.51,1.06,4.55,9.12,10.49,12.240000000000002,10.07,5.99,92.32000000000001
2019-11-18,41.22,12.85,0.87,3.04,5.130000000000001,7.2799999999999985,15.44,8.32,15.86,110.01
2019-11-19,22.94,9.85,0.76,1.97,4.010000000000002,4.78,12.27,3.2,,59.78
2019-11-20,16.27,6.1,0.41,2.42,4.17,7.840000000000002,8.229999999999999,9.9,,55.339999999999996
2019-11-21,15.790000000000004,8.89,1.0,3.49,6.59,4.5200000000000005,7.2200000000000015,15.259999999999998,1.31,64.07000000000001
2019-11-22,23.81,13.39,0.6000000000000001,2.5500000000000003,5.9300000000000015,7.39,18.75,5.8100000000000005,4.8,83.03
2019-11-23,21.87,11.58,,4.04,7.31,12.200000000000005,24.24,18.75,14.39,114.38000000000001
2019-11-24,26.34,15.489999999999998,1.2799999999999998,3.8,7.85,6.880000000000001,10.51,5.97,1.48,79.60000000000001
2019-11-25,19.79,10.56,,2.62,7.39,7.07,10.01,10.34,4.42,72.2
2019-11-26,18.9,7.27,1.25,2.97,5.24,6.48,7.98,14.66,13.86,78.61
2019-11-27,42.67,12.7,1.2000000000000002,4.41,9.09,9.43,17.23,6.6099999999999985,,103.34
2019-11-28,49.08,14.34,1.27,3.3400000000000003,7.799999999999999,10.31,14.500000000000002,8.59,5.76,114.99000000000001
2019-11-29,28.62,9.96,1.63,4.8100000000000005,8.9,8.54,25.42,15.03,,102.91
2019-11-30,39.27,13.849999999999998,1.48,6.119999999999999,12.04,15.31,22.06,16.549999999999994,27.51,154.19
2019-12-01,34.580000000000005,11.45,1.62,6.91,13.66,13.63,24.17,7.1,16.07,129.19
2019-12-02,23.04,10.71,1.04,4.3599999999999985,9.75,7.81,16.84,9.34,12.27,95.15999999999998
2019-12-03,30.58,8.64,0.9,5.090000000000002,10.35,10.18,12.77,9.46,14.92,102.89
2019-12-04,20.2,6.27,2.03,4.59,6.74,5.5600000000000005,4.07,4.45,,53.91
2019-12-05,34.93,11.32,1.46,5.840000000000002,12.15,11.79,27.640000000000004,10.14,16.59,131.86
2019-12-06,48.96,15.39,2.27,8.39,14.36,14.099999999999998,24.950000000000006,14.65,10.52,153.59
2019-12-07,34.87,12.39,3.0700000000000003,9.16,17.18,17.29,25.39,18.52,11.42,149.29
2019-12-08,33.85,9.7,1.2,8.1,12.79,9.920000000000002,15.61,14.06,5.1,110.32999999999998
2019-12-09,39.12,5.66,1.51,7.66,14.05,11.89,11.91,3.59,2.97,98.36
2019-12-10,20.17,12.98,0.9,4.91,8.48,8.46,12.62,3.1,,71.62
2019-12-11,31.000000000000004,8.4,1.27,7.070000000000001,8.780000000000001,9.21,21.31,8.309999999999999,,95.35000000000001
2019-12-12,21.46,5.68,1.35,4.26,7.170000000000001,6.500000000000001,8.43,4.869999999999999,,59.72
2019-12-13,21.72,15.06,1.55,11.47,14.86,18.71,14.65,3.5600000000000005,5.41,106.99000000000001
2019-12-14,51.67,17.759999999999994,2.3600000000000003,22.7,22.98,25.16,22.28,10.22,5.03,180.16
2019-12-15,59.21000000000001,86.24,1.36,8.09,11.94,13.2,30.090000000000003,8.11,5.96,224.2
2019-12-16,86.14999999999998,68.06,1.34,5.919999999999999,8.680000000000001,6.95,14.21,11.81,4.49,207.60999999999999
2019-12-17,56.38,79.75,1.82,7.03,12.510000000000002,9.3,13.23,3.87,6.08,189.97
2019-12-18,35.94,87.61999999999998,2.02,12.33,16.720000000000002,15.6,16.16,12.76,8.34,207.48999999999998
2019-12-19,65.28,58.53,2.27,14.6,15.78,13.66,27.6,19.770000000000003,,217.49
2019-12-20,60.84,34.16,2.29,13.419999999999998,21.8,17.849999999999994,31.24,17.11,9.37,208.07999999999998
2019-12-21,65.22999999999999,36.790000000000006,1.96,12.169999999999998,23.07,32.24,36.66,25.110000000000007,17.69,250.92000000000002
2019-12-22,52.18,37.15000000000001,7.5299999999999985,13.760000000000002,37.35,19.31,25.9,20.28,30.54,244.0
2019-12-23,53.95,24.36,4.08,9.01,17.71,14.25,31.96,28.39,25.85,209.56
2019-12-24,102.41,30.46,15.76,10.36,21.92,22.15,21.96,11.26,2.15,238.43
2019-12-25,37.32,25.04,6.1,8.22,15.56,13.12,32.99,25.320000000000004,21.07,184.74
2019-12-26,47.38,24.94,5.17,6.8,11.09,10.41,25.250000000000004,13.83,1.24,146.11
2019-12-27,35.30000000000001,17.25,5.41,7.18,13.23,8.979999999999997,25.15,16.63,4.2200000000000015,133.35
2019-12-28,42.87,20.44,13.42,6.92,12.46,18.89,16.759999999999998,18.66,1.65,152.07000000000002
2019-12-29,51.99,18.43,9.83,6.789999999999999,13.010000000000002,17.04,25.68,13.16,6.869999999999999,162.8
2019-12-30,83.9,17.21,7.3,4.960000000000001,13.64,11.6,21.3,19.79,10.9,190.60000000000005
2019-12-31,36.29,19.97,8.86,5.5299999999999985,13.7,15.2,33.88,20.72,1.86,156.01
2020-01-01,45.17,17.98,8.67,6.23,12.52,17.41,24.71,10.81,5.64,149.14
2020-01-02,42.82,17.96,13.53,5.51,12.34,15.73,17.200000000000006,13.93,12.010000000000002,151.02999999999997
2020-01-03,39.49999999999999,15.85,5.77,4.82,12.79,13.27,20.94,17.78,5.55,136.27
2020-01-04,35.28,14.18,6.47,4.1000000000000005,11.089999999999998,12.48,15.95,9.55,,109.1
2020-01-05,30.43,14.5,5.7200000000000015,4.69,12.79,12.06,27.9,15.22,16.25,139.56
2020-01-06,30.42,11.61,4.3,4.5,8.6,9.56,17.93,13.32,,100.24
2020-01-07,25.09,13.4,4.08,3.62,10.760000000000002,10.35,17.01,9.54,1.01,94.86
2020-01-08,17.57,10.56,3.55,2.3200000000000003,6.489999999999998,8.17,11.87,13.55,,74.08
2020-01-09,29.64,15.9,3.94,3.51,7.21,8.46,14.87,16.32,6.25,106.1
2020-01-10,31.46,16.9,4.21,3.22,9.99,10.820000000000002,16.79,11.53,11.57,116.49000000000001
2020-01-11,52.3,13.19,4.76,4.489999999999998,12.18,9.66,14.69,9.97,,121.24
2020-01-12,23.21,16.97,5.15,3.22,7.229999999999999,8.58,25.410000000000004,21.06,26.73,137.56
2020-01-13,18.53,11.11,3.57,3.0,9.19,9.28,15.54,21.110000000000007,10.08,101.41000000000001
2020-01-14,88.41,11.68,4.4700000000000015,3.47,7.15,10.27,14.6,6.52,4.6,151.17
2020-01-15,29.860000000000007,12.68,2.9,2.77,5.93,9.35,16.05,23.31,6.69,109.54
2020-01-16,37.54,16.04,7.2200000000000015,3.0,8.65,8.56,24.74,159.92000000000004,5.0299999999999985,270.70000000000005
2020-01-17,26.85,17.47,6.4300000000000015,4.0600000000000005,11.7,12.57,34.78,243.43,,357.29
2020-01-18,19.72,13.51,3.56,3.6,10.929999999999998,9.15,33.660000000000004,144.96,23.61,262.7
2020-01-19,42.67,11.81,4.5200000000000005,3.51,10.59,9.07,13.8,66.17,7.119999999999999,169.26
2020-01-20,19.509999999999994,9.14,2.2,2.7299999999999995,6.0600000000000005,7.1,11.71,25.07,4.17,87.69
2020-01-21,24.08,7.77,2.92,2.01,4.61,7.35,18.41,45.84,11.079999999999998,124.07000000000001
2020-01-22,19.59,7.24,2.36,2.28,4.28,6.3900000000000015,7.77,25.73,,75.64
2020-01-23,21.4,11.46,2.66,2.0700000000000003,5.18,6.61,5.78,30.629999999999995,4.7,90.49
2020-01-24,28.37,13.81,4.37,3.21,8.42,10.25,21.74,38.37000000000001,0.68,129.22000000000003
2020-01-25,30.55,16.29,4.73,3.37,10.4,10.06,19.37,30.87,1.39,127.03000000000002
2020-01-26,27.12,14.46,4.9,3.56,8.95,8.7,20.04,35.86,15.64,139.23000000000002
2020-01-27,16.740000000000002,9.13,2.69,2.37,6.4,10.45,20.42,16.86,,85.06
2020-01-28,15.62,7.0200000000000005,2.46,1.88,5.54,6.53,10.8,22.85,0.31,73.01
2020-01-29,14.96,9.18,2.02,1.6500000000000004,6.119999999999999,5.28,17.209999999999994,19.51,5.9,81.83000000000001
2020-01-30,16.33,11.84,2.37,2.19,4.31,6.630000000000001,9.59,14.63,10.57,78.45999999999998
2020-01-31,79.35000000000002,8.239999999999998,2.6900000000000004,2.79,7.070000000000001,6.9,22.52,29.040000000000006,6.25,164.85000000000002
2020-02-01,22.95,10.37,2.18,2.48,7.59,8.629999999999999,14.560000000000002,14.930000000000005,10.68,94.37
2020-02-02,22.25,8.21,2.6300000000000003,2.43,7.01,9.62,12.61,26.39,5.07,96.22
2020-02-03,20.110000000000007,13.1,1.47,1.85,4.5600000000000005,6.43,15.27,19.51,,82.30000000000001
2020-02-04,11.11,6.619999999999999,1.6,1.1,5.92,6.28,8.07,11.65,,52.349999999999994
2020-02-05,7.45,6.59,2.01,1.7,3.75,2.58,6.38,12.15,,42.61
2020-02-06,15.18,5.6099999999999985,2.4200000000000004,1.78,4.45,5.07,8.93,5.98,4.18,53.6
2020-02-07,41.78,8.27,2.6100000000000003,2.11,5.15,4.73,8.04,16.13,17.95,106.77
2020-02-08,19.32,8.100000000000001,2.1500000000000004,1.5799999999999998,4.49,6.23,9.79,10.22,6.49,68.36999999999999
2020-02-09,19.06,10.52,1.84,1.5599999999999998,6.129999999999999,6.699999999999998,13.38,20.07,0.83,80.08999999999999
2020-02-10,12.920000000000002,9.04,1.89,1.38,4.82,5.93,9.14,14.33,7.22,66.67
2020-02-11,16.96,6.8,1.59,1.14,4.31,21.45,13.27,18.34,4.69,88.55
2020-02-12,23.0,7.59,1.77,2.35,6.6099999999999985,11.84,17.25,24.7,10.04,105.15
2020-02-13,17.790000000000006,10.34,2.27,1.74,6.0200000000000005,6.949999999999998,10.35,11.01,5.66,72.13
2020-02-14,23.82,10.88,2.0,2.0,5.1400000000000015,5.989999999999998,11.3,10.84,5.63,77.6
2020-02-15,24.69,10.67,1.9,2.26,7.36,7.42,13.250000000000002,9.510000000000002,6.59,83.65
2020-02-16,29.64,9.38,2.84,2.14,7.7799999999999985,9.3,16.0,16.770000000000003,,93.85
2020-02-17,16.84,11.31,2.17,2.11,4.61,5.2200000000000015,5.960000000000001,19.18,,67.4
2020-02-18,14.53,5.5,1.39,1.4,4.38,4.87,5.9300000000000015,5.6400000000000015,6.49,50.13
2020-02-19,39.02,8.93,2.0,1.91,5.87,5.14,8.129999999999999,8.01,,79.00999999999999
2020-02-20,14.71,7.31,1.6,1.3299999999999998,5.82,6.02,7.9,8.1,11.7,64.49
2020-02-21,19.85,7.0600000000000005,3.0100000000000007,2.03,6.47,6.57,10.81,4.09,0.92,60.81
2020-02-22,24.86,11.82,2.89,2.03,6.7,7.57,8.090000000000002,15.29,12.66,91.91
2020-02-23,44.89,10.49,2.74,2.6,6.3900000000000015,7.48,14.609999999999998,8.030000000000001,,97.23
2020-02-24,20.5,6.7700000000000005,1.72,1.78,5.4,8.81,16.09,14.39,8.73,84.19
2020-02-25,18.62,7.050000000000002,1.49,1.34,4.59,5.45,9.47,8.24,10.94,67.19
2020-02-26,15.4,12.11,1.55,1.36,4.94,6.23,11.38,10.19,1.25,64.41
2020-02-27,18.8,7.59,1.19,1.46,3.18,3.79,4.879999999999999,11.71,,52.6
2020-02-28,19.39,8.17,1.7,2.11,4.65,5.17,12.420000000000002,13.0,11.89,78.5
2020-02-29,17.96,11.93,2.12,1.85,6.2,7.239999999999998,10.650000000000002,18.39,,76.34
2020-03-01,30.17,14.35,2.13,2.04,6.97,6.14,10.91,23.52,10.72,106.95
2020-03-02,71.22,10.63,1.23,1.21,3.76,4.33,10.13,9.79,0.33,112.63
2020-03-03,55.36999999999999,11.45,1.14,1.09,4.12,4.65,12.17,4.99,4.6099999999999985,99.58999999999999
2020-03-04,25.26,14.35,1.46,1.41,4.3,6.49,5.21,7.12,,65.6
2020-03-05,17.069999999999997,7.13,2.0500000000000003,1.91,5.510000000000002,7.69,17.419999999999998,11.04,3.9,73.72
2020-03-06,24.26,10.04,1.35,1.44,4.249999999999999,4.9700000000000015,8.030000000000001,17.230000000000004,0.22,71.78999999999999
2020-03-07,36.5,8.56,1.5700000000000005,1.64,4.21,5.6099999999999985,11.01,7.800000000000002,5.98,82.88000000000001
2020-03-08,64.42,11.77,2.12,1.84,6.02,7.399999999999999,17.910000000000004,17.520000000000003,,129.0
2020-03-09,55.19000000000001,6.0299999999999985,1.2,1.88,4.8599999999999985,4.86,5.12,4.77,4.85,88.76
2020-03-10,28.98,7.760000000000002,2.3500000000000005,1.54,4.739999999999998,6.36,9.04,22.69,26.96,110.42000000000002
2020-03-11,16.810000000000002,7.17,1.13,1.2899999999999998,4.19,5.69,10.96,10.05,9.43,66.72
2020-03-12,184.17,5.92,1.1800000000000002,1.31,5.79,4.6099999999999985,10.999999999999998,19.27,7.83,241.07999999999998
2020-03-13,73.76,11.92,3.24,1.35,4.6,6.41,9.18,7.75,,118.21000000000001
2020-03-14,33.04,10.99,1.94,2.1,7.07,8.259999999999998,9.89,26.3,15.14,114.73
2020-03-15,17.94,11.41,1.3299999999999998,1.37,4.61,5.41,5.67,12.79,0.57,61.1
2020-03-16,30.47,11.3,1.2400000000000002,1.27,5.380000000000001,4.46,10.75,7.0200000000000005,11.47,83.35999999999999
2020-03-17,22.74,7.59,1.39,1.95,3.7,5.48,10.54,8.01,0.49,61.89
2020-03-18,21.37,12.82,1.2899999999999998,1.73,5.97,6.38,7.959999999999999,5.79,,63.309999999999995
2020-03-19,39.05,12.5,2.29,2.45,7.289999999999999,11.09,14.21,28.53,5.3,122.71
2020-03-20,53.22,11.6,2.53,1.64,7.4300000000000015,10.839999999999998,21.05,19.37,1.47,129.15
2020-03-21,29.5,9.67,2.34,2.57,7.71,11.25,14.02,15.59,9.51,102.16000000000001
2020-03-22,32.9,19.090000000000003,1.72,2.17,7.1099999999999985,8.93,16.79,20.73,14.02,123.46
2020-03-23,20.01,5.67,0.78,1.72,5.79,5.63,7.81,10.75,1.52,59.68
2020-03-24,24.67,9.04,1.92,1.78,5.8900000000000015,6.84,12.74,7.79,8.44,79.11000000000001
2020-03-25,28.270000000000003,10.74,2.14,1.4700000000000002,4.69,4.43,2.5600000000000005,10.8,4.01,69.11000000000001
2020-03-26,21.92,7.800000000000002,1.62,2.1300000000000003,5.669999999999999,5.280000000000001,4.1800000000000015,9.72,,58.32000000000001
2020-03-27,25.880000000000006,7.63,2.03,2.05,5.07,5.65,9.51,4.63,8.809999999999997,71.26
2020-03-28,21.41,7.800000000000002,2.14,1.65,3.74,6.6000000000000005,14.07,16.299999999999994,15.71,89.41999999999999
2020-03-29,24.29,9.06,2.41,1.77,5.76,6.090000000000002,16.36,19.75,14.920000000000002,100.41000000000001
2020-03-30,27.23,17.52,3.88,2.58,7.34,9.05,21.12,24.69,8.84,122.25
2020-03-31,44.86,16.03,4.44,3.2300000000000004,12.619999999999996,16.570000000000004,20.34,35.94,1.75,155.78
2020-04-01,22.86,11.62,3.46,2.7,6.6099999999999985,8.52,7.69,16.35,10.04,89.85
2020-04-02,63.86,11.44,3.18,2.43,9.04,10.93,21.629999999999995,21.76,14.21,158.48
2020-04-03,28.34,13.24,2.9000000000000004,2.6099999999999994,9.55,9.31,18.3,14.5,1.11,99.86
2020-04-04,21.81,12.93,3.04,2.74,6.73,6.09,12.579999999999998,16.92,8.82,91.66
2020-04-05,34.24,17.369999999999994,3.4399999999999995,2.7900000000000005,10.510000000000002,9.12,11.04,21.72,17.41,127.64
2020-04-06,28.1,11.52,3.73,2.71,9.079999999999998,11.39,19.26,26.3,13.11,125.2
2020-04-07,31.92,10.03,2.63,2.46,6.64,7.85,16.88,25.78,,104.19
2020-04-08,33.43,11.24,3.76,6.799999999999999,8.49,12.91,16.85,17.32,0.96,111.76
2020-04-09,29.09,11.62,2.01,2.63,10.150000000000002,7.47,12.4,13.3,,88.67000000000002
2020-04-10,28.9,13.92,2.83,2.9400000000000013,9.55,9.39,12.32,2.8600000000000003,,82.71000000000001
2020-04-11,25.31000000000001,13.15,2.93,5.44,8.719999999999999,7.43,18.28,14.41,,95.67000000000002
2020-04-12,22.54,11.54,2.31,2.97,6.62,7.0,13.4,8.329999999999998,8.31,83.02
2020-04-13,29.9,9.56,2.8000000000000003,1.88,6.75,7.74,13.44,16.919999999999998,5.46,94.45
2020-04-14,22.890000000000004,14.38,2.77,2.3600000000000003,7.8,8.59,19.64,16.68,13.82,108.93
2020-04-15,28.37,24.34,2.75,4.26,9.37,12.76,18.44,9.84,10.48,120.61
2020-04-16,49.76000000000001,25.82,2.9100000000000006,3.0500000000000003,10.01,10.62,19.65,25.84,17.89,165.55
2020-04-17,28.47,16.72,2.71,1.68,6.96,7.699999999999998,17.44,15.96,1.88,99.52
2020-04-18,26.669999999999995,43.03,2.28,1.85,5.210000000000001,6.32,13.73,24.12,9.83,133.04
2020-04-19,27.480000000000004,16.92,5.2,4.72,9.3,8.07,9.420000000000002,9.4,8.79,99.30000000000001
2020-04-20,21.92,12.86,2.01,3.32,5.64,6.41,8.360000000000001,9.06,9.17,78.75
2020-04-21,17.37,8.42,2.74,1.7699999999999998,6.92,6.33,7.72,5.77,0.63,57.669999999999995
2020-04-22,44.39,18.770000000000003,1.93,1.5599999999999998,5.97,7.3,14.320000000000002,17.159999999999997,8.5,119.9
2020-04-23,19.770000000000003,10.11,1.48,1.82,3.99,4.63,4.52,11.49,4.46,62.27
2020-04-24,30.98,74.36,2.08,2.64,8.22,9.13,14.63,9.37,6.16,157.57
2020-04-25,22.69,13.14,2.08,1.7399999999999998,5.12,7.260000000000002,14.43,15.7,0.78,82.94
2020-04-26,19.12,12.740000000000002,2.37,2.13,5.960000000000001,8.35,10.54,9.52,,70.72999999999999
2020-04-27,27.489999999999995,14.57,2.1,2.37,7.16,6.58,12.28,8.95,5.34,86.84
2020-04-28,29.64,12.1,1.98,2.12,5.51,6.62,11.06,16.990000000000002,18.51,104.53000000000002
2020-04-29,26.57,16.11,2.04,2.6099999999999994,6.3199999999999985,8.53,12.67,13.01,5.21,93.07
2020-04-30,66.4,9.99,2.41,1.6799999999999995,5.87,5.920000000000001,7.380000000000001,6.44,,106.09
2020-05-01,30.03,13.81,1.63,4.17,6.169999999999999,6.17,11.55,8.51,8.04,90.08000000000001
2020-05-02,16.209999999999994,12.74,2.17,1.7800000000000002,5.94,5.16,19.26,15.839999999999998,1.0,80.1
2020-05-03,57.55,7.96,1.07,1.78,4.98,5.7200000000000015,12.0,18.98,8.7,118.74
2020-05-04,15.239999999999998,8.51,2.29,2.02,5.59,7.459999999999999,7.860000000000001,8.79,0.91,58.669999999999995
2020-05-05,20.9,8.15,2.91,2.22,6.16,7.829999999999999,15.960000000000004,10.659999999999998,,74.78999999999999
2020-05-06,21.34,10.73,2.39,1.96,4.97,4.78,26.320000000000004,5.4700000000000015,,77.96000000000001
2020-05-07,30.12,10.52,2.41,2.3200000000000003,6.35,7.18,12.28,16.8,9.95,97.93
2020-05-08,36.46,25.89,3.04,3.2100000000000004,7.43,10.2,15.88,34.010000000000005,6.15,142.27
2020-05-09,11.62,7.64,1.13,2.18,5.169999999999999,7.300000000000002,14.77,12.91,13.9,76.62
2020-05-10,25.340000000000003,10.38,2.61,2.14,6.09,6.32,14.64,16.57,5.44,89.53
2020-05-11,16.52,10.22,1.97,1.92,5.95,5.38,4.94,8.65,,55.550000000000004
2020-05-12,28.1,12.43,2.0900000000000003,1.7799999999999998,4.989999999999998,6.119999999999999,8.66,8.3,,72.47
2020-05-13,22.32,7.7,1.51,1.64,4.2700000000000005,6.579999999999999,11.599999999999998,12.65,15.4,83.67000000000002
2020-05-14,16.03,11.04,1.92,1.7899999999999998,5.79,6.56,7.29,12.37,,62.79
2020-05-15,23.96,13.5,1.54,1.65,5.380000000000001,6.4700000000000015,13.39,13.44,7.57,86.9
2020-05-16,15.99,7.66,1.21,2.07,2.9400000000000004,3.85,9.34,7.3599999999999985,,50.42
2020-05-17,19.06,7.48,2.11,1.39,4.3900000000000015,5.64,10.18,5.16,,55.41
2020-05-18,24.27,9.5,1.42,1.4700000000000002,6.03,6.62,13.420000000000002,15.04,,77.77
2020-05-19,20.37,7.860000000000001,2.05,1.54,4.199999999999998,6.4,7.43,13.91,,63.760000000000005
2020-05-20,18.61,7.72,1.63,1.7699999999999998,3.91,3.52,11.22,12.449999999999998,14.17,75.0
2020-05-21,17.849999999999994,8.16,1.28,1.55,3.96,4.2700000000000005,8.87,7.620000000000001,4.48,58.040000000000006
2020-05-22,43.77,9.93,1.5700000000000005,1.7100000000000002,3.34,4.83,5.540000000000001,8.280000000000001,9.33,88.3
2020-05-23,14.75,16.919999999999998,1.39,1.6800000000000002,3.91,4.55,4.540000000000001,16.4,5.2700000000000005,69.40999999999998
2020-05-24,26.860000000000007,9.3,1.8,1.2,4.949999999999998,4.98,8.88,9.43,5.52,72.92
2020-05-25,13.52,13.91,2.0,1.79,4.3900000000000015,5.550000000000002,13.51,15.8,4.16,74.63
2020-05-26,25.79,15.58,2.68,1.46,5.8900000000000015,6.6099999999999985,13.38,10.39,,81.78
2020-05-27,14.17,9.82,2.49,2.22,5.92,5.62,10.98,9.77,,60.99
2020-05-28,18.040000000000006,10.76,2.22,2.49,5.32,6.789999999999999,8.870000000000003,15.94,4.949999999999998,75.38000000000001
2020-05-29,21.82,9.53,1.55,1.85,6.05,5.9,9.35,12.98,3.96,72.99
2020-05-30,13.17,7.24,2.4399999999999995,1.68,6.2,9.69,9.09,3.45,,52.96
2020-05-31,28.06,9.74,1.34,2.06,6.62,11.050000000000002,8.21,10.11,13.52,90.71
2020-06-01,15.91,7.590000000000002,1.37,2.01,4.75,5.079999999999999,14.71,19.2,,70.61999999999999
2020-06-02,32.38,11.56,1.75,1.79,6.580000000000001,7.3599999999999985,12.85,22.84,5.130000000000001,102.24
2020-06-03,56.41,9.57,1.68,1.36,4.92,5.34,10.17,5.3,5.01,99.76
2020-06-04,30.12,39.63,4.2200000000000015,2.23,8.66,12.579999999999998,23.77,43.56,6.15,170.92
2020-06-05,33.35,50.92,2.8,4.69,9.58,10.15,16.11,26.380000000000006,,153.98000000000002
2020-06-06,88.91999999999999,34.69,3.3,5.879999999999999,20.7,14.07,25.39,37.72000000000001,19.020000000000003,249.69000000000003
2020-06-07,69.22,25.62,2.1100000000000003,2.2900000000000005,60.36,8.67,20.46,19.37,5.51,213.61
2020-06-08,143.25,22.16,2.27,2.75,7.2799999999999985,9.97,13.89,20.630000000000006,10.37,232.57000000000002
2020-06-09,29.25,16.240000000000002,1.7699999999999998,2.05,5.5200000000000005,5.97,10.79,8.540000000000001,,80.13
2020-06-10,18.3,17.6,2.09,1.75,6.49,7.18,13.94,11.53,,78.88000000000001
2020-06-11,27.54,13.15,1.96,1.41,7.63,5.59,17.09,21.58,19.880000000000006,115.83
2020-06-12,47.74,12.95,1.69,1.56,4.8100000000000005,6.15,18.15,26.22,10.48,129.75
2020-06-13,31.18,15.97,1.66,1.69,5.580000000000001,4.710000000000001,9.0,7.81,0.67,78.27
2020-06-14,45.38,15.52,1.57,1.96,4.78,6.84,9.349999999999998,19.55,,104.95
2020-06-15,49.35,12.85,1.3099999999999998,1.68,5.800000000000002,6.48,12.05,8.34,,97.86
2020-06-16,56.77,19.57,1.69,2.13,5.699999999999998,7.5299999999999985,11.37,23.75,6.18,134.69
2020-06-17,20.13,20.32,1.37,2.91,7.29,8.0,5.8500000000000005,25.879999999999995,5.4,97.15
2020-06-18,27.290000000000006,27.770000000000003,2.38,2.5000000000000004,7.51,8.16,19.82,14.03,11.11,120.57000000000001
2020-06-19,72.67,21.2,1.8,13.06,4.55,10.25,13.23,18.84,4.94,160.54000000000002
2020-06-20,40.11000000000001,32.2,2.4200000000000004,8.420000000000002,5.4,9.329999999999998,18.74,26.78,9.94,153.34
2020-06-21,29.21,28.65,1.99,4.48,5.16,9.73,17.6,33.33,6.02,136.17
2020-06-22,66.02000000000001,32.52,2.33,7.249999999999999,5.94,10.72,27.96,31.64,6.32,190.70000000000002
2020-06-23,22.01,21.87,2.8200000000000003,7.29,5.44,9.37,11.31,24.12,1.19,105.41999999999999
2020-06-24,109.19,18.6,1.7699999999999998,5.64,5.420000000000001,6.49,12.08,12.47,,171.66
2020-06-25,134.82000000000002,20.24,1.72,5.4700000000000015,6.85,8.11,19.26,16.6,,213.07000000000002
2020-06-26,57.82,26.68,4.41,5.250000000000001,9.14,9.54,24.48,23.86,31.36,192.54000000000002
2020-06-27,37.38,21.630000000000006,2.15,3.95,8.24,7.619999999999999,19.57,17.36,,117.9
2020-06-28,29.01,27.52,2.9,4.32,8.09,9.53,21.28,15.840000000000002,5.77,124.26
2020-06-29,36.02,18.95,2.76,4.38,5.4,8.719999999999999,23.27,27.550000000000004,16.97,144.02
2020-06-30,29.4,17.270000000000003,2.77,3.76,6.07,7.08,18.200000000000006,14.61,9.02,108.17999999999999
2020-07-01,36.05,22.16,1.87,3.39,7.040000000000001,9.32,16.53,24.110000000000007,13.8,134.27
2020-07-02,37.36,20.42,2.24,3.4800000000000004,6.749999999999999,5.91,14.03,20.82,10.77,121.78
2020-07-03,44.54,14.43,3.03,3.33,7.51,8.06,14.830000000000002,20.65,5.83,122.21
2020-07-04,32.160000000000004,20.25,2.8200000000000003,3.01,5.77,5.789999999999999,22.65,18.96,12.06,123.47
2020-07-05,43.4,22.13,2.03,2.85,4.34,6.37,9.06,17.660000000000004,,107.84
2020-07-06,36.08,13.71,2.39,2.83,4.8,6.000000000000001,9.6,8.71,,84.12
2020-07-07,60.77,16.94,4.47,3.26,7.52,8.35,13.31,20.77,,135.39000000000001
2020-07-08,111.06000000000002,13.8,2.1899999999999995,3.4600000000000004,7.0699999999999985,7.08,13.41,5.870000000000001,7.4700000000000015,171.41000000000003
2020-07-09,41.55,19.75,2.0500000000000003,2.62,7.45,6.44,14.2,9.52,,103.58
2020-07-10,79.23,11.419999999999998,1.89,2.3800000000000003,4.17,6.57,11.72,19.11,5.83,142.32000000000002
2020-07-11,27.08,12.990000000000002,0.8699999999999999,2.33,4.6,6.130000000000001,14.08,4.91,,72.99000000000001
2020-07-12,52.87,14.420000000000002,1.61,3.27,4.959999999999999,6.33,18.26,17.19,15.94,134.85
2020-07-13,71.9,14.830000000000002,1.92,1.65,4.79,4.45,7.6099999999999985,11.64,,118.78999999999999
2020-07-14,47.48,14.41,2.02,2.27,5.37,6.36,12.51,12.01,4.19,106.62
2020-07-15,40.91,10.18,0.7200000000000001,2.38,4.06,4.38,13.99,17.459999999999994,,94.07999999999998
2020-07-16,39.96000000000001,18.54,2.11,2.68,4.28,9.78,23.81,21.12,,122.28
2020-07-17,58.96,13.39,2.3,5.56,6.75,9.89,14.46,24.84,6.1099999999999985,142.25999999999996
2020-07-18,80.37,15.38,3.34,3.47,5.6099999999999985,7.66,22.07,34.31,21.25,193.46
2020-07-19,128.62,19.74,2.72,2.96,6.32,7.03,9.39,26.4,11.51,214.69
2020-07-20,37.38,19.56,2.6,2.6900000000000004,6.95,7.51,20.42,13.99,9.85,120.94999999999999
2020-07-21,22.73,15.29,1.77,3.21,6.34,5.94,15.84,16.58,5.07,92.77000000000001
2020-07-22,34.78,14.22,2.16,2.73,5.91,7.19,13.42,25.300000000000004,,105.71000000000001
2020-07-23,35.18,9.94,1.83,2.1,5.83,4.44,11.4,13.3,,84.02
